keyword,tag,grade,include,빈도,purity,woe,단독성공률,delta,delta_cond,delta_pos,판정,suggested,예시제품,raw성공률,wilson,발표등급
페스츄리,killer,T2,Y,20,0.5500001238659075,1.3652821085035511,0.55,0.0677,,,killer_확실,유지,KBO)삼성라이온즈블루베리패스츄리100g(성공) / PB)K리그슛!페스츄리오징어40g(성공) / 딸기키티)딸기크림치즈패스츄리100g(성공),0.55,0.342,강증거
페스토,neutral,,Y,2,0.500014066696167,1.1646090914519966,,,,,,,,0.5,0.095,
페어링,neutral,,Y,16,0.0,-15.243669362932836,,,,,,,,0.0,0.0,
페트,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
페퍼,매개,T2,Y,21,0.238094374005245,0.0014609202896747,0.238,0.0113,,1.0,매개,,대림)안심닭가슴살(블랙페퍼)100g(성공) / APP전용)빅블랙페퍼마요불고기버거(실패) / 오리온)포카칩트리플페퍼60g(성공),0.238,0.106,
페퍼로니,neutral,,Y,10,0.0,-14.773665877537054,,,,,,,,0.0,-0.0,
펩시,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
펭귄,neutral,,Y,2,0.0,-15.0360300534815,,,,,,,,0.0,0.0,
편육,neutral,,Y,2,0.5000014901161194,1.1646090914519966,,,,,,,,0.5,0.095,
편의점,매개,T2,Y,29,0.2131925403767072,-0.0180836743042633,0.138,0.0127,,1.0,매개,,쿡인페이퍼)즉석신라면블랙(성공) / MQ)프링글스스윗어니언100g(성공) / 청정)오징어튀김120g(성공),0.138,0.055,
편지,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
편함,neutral,,Y,1,0.6111069776945336,0.3173137210582226,,,,,,,,1.0,0.207,
평화,neutral,,Y,0,0.0,-12.471084236935726,,,,,,,,,,
포근함,neutral,,Y,0,0.2936525012824871,0.618067931000745,,,,,,,,,,
포기,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
포도,mine,T1,Y,41,0.1336996341192406,-0.9489627972264224,0.171,-0.0623,,,진짜 악재(Δ<0),,별모아젤리별(성공) / 과일모양초콜릿(실패) / CJ)쁘띠첼과일젤리포도90g(실패),0.171,0.085,
포르투,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
포만감,neutral,,Y,1,0.0,-14.668305404501432,,,,,,,,0.0,0.0,
포슬포슬,neutral,,Y,6,0.2180861974000886,0.1742130205764532,,,,,,,,0.167,0.03,
포장,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
포장마차,neutral,,Y,2,0.4999993592500877,1.1646090914519966,,,,,,,,0.5,0.095,
포차,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
포차코,neutral,,Y,2,0.500015243887447,1.1646090914519966,,,,,,,,0.5,0.095,
포천,neutral,,Y,0,0.0,-12.471084236935726,,,,,,,,,,
포카치아,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
포카칩,neutral,,Y,3,1.0,14.734304819056469,,,,,,,,1.0,0.438,
포켓,neutral,,Y,10,0.3000095695254335,0.3173137210582226,,,,,,,,0.3,0.108,
포크,neutral,,Y,12,0.1666695301731,-0.4448259670888502,,,,,,,,0.167,0.047,
포키,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
포테이토,neutral,,Y,15,0.3333350742856402,0.4714644056854554,,,,,,,,0.333,0.152,
포트,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
폭립,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
폭스,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
폭신함,killer,T1,Y,4,0.5175392419158817,0.2586837837851835,0.75,0.0004,,,killer_불명확(노이즈),유지,롯데)리얼소프트에그샌드(성공) / 삼립)시티델리직화그릴모짜렐라버거(성공) / 더블뚱쿠아즈(성공),0.75,0.301,보류
폭탄,neutral,,Y,7,0.2857151925563812,0.2483208298713158,,,,,,,,0.286,0.082,
폴드포크,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
폴라포,neutral,,Y,2,0.5000088810920715,1.1646090914519966,,,,,,,,0.5,0.095,
폴리,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
폴리페놀,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
폼폼푸린,neutral,,Y,0,0.4583069837345632,0.9975574595234856,,,,,,,,,,
퐁당,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
퐁듀,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
퐁실,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
표고,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
푸가스,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
푸드,neutral,T1,Y,3,0.536032801821278,0.8623307622015894,0.667,-0.0516,-0.0211,,가짜(강등),강등검토(Δ≤0),롯데)포켓델리햄&포테이토샐러드(성공) / 롯데)포켓델리베지스틱(성공) / 한입쏙쏙핑거치킨(실패),0.667,0.208,강등
푸딩,neutral,,Y,24,0.2649599008496568,0.7477178806076153,,,,,,,,0.333,0.18,
푸실리,neutral,,Y,5,0.2000023245811116,-0.2216823926747915,,,,,,,,0.2,0.036,
푸투안,neutral,,Y,2,0.5000001192092896,1.1646090914519966,,,,,,,,0.5,0.095,
푸팟퐁,neutral,,Y,3,0.3333375751972198,0.4714638288865332,,,,,,,,0.333,0.061,
푸하하,neutral,,Y,2,1.0,14.328839910448204,,,,,,,,1.0,0.342,
푹신함,neutral,,Y,2,1.0,14.328839910448204,,,,,,,,1.0,0.342,
풀,neutral,,Y,2,0.1071414492492269,-0.3017252344250306,,,,,,,,0.0,0.0,
풀드,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
품질,neutral,,Y,0,0.833340977628798,2.774046046286785,,,,,,,,,,
풍미,neutral,,Y,128,0.2990340728111165,0.0744587065562023,,,,,,,,0.25,0.183,
풍선껌,neutral,,Y,2,0.5000001341104547,1.1646090914519966,,,,,,,,0.5,0.095,
풍성함,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
퓨레,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
퓨어,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
퓨전,neutral,,Y,0,0.5172288127494817,1.2336044077323414,,,,,,,,,,
프라임,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
프라페,neutral,,Y,5,0.0,-14.080519080576888,,,,,,,,0.0,-0.0,
프랑스,mine,T1,Y,13,0.0384617975124984,-1.4744446761705818,0.077,-0.0383,,,진짜 악재(Δ<0),,엔제이)메이플시럽팬케익65g(성공) / 신세계)이기갈꼬뜨뒤론750ml(실패) / 아영)파이퍼하이직빈티지14(실패),0.077,0.014,
프랑크,neutral,,Y,6,0.1666684274871881,-0.4448257521891666,,,,,,,,0.167,0.03,
프랜차이즈,neutral,,Y,0,0.0,-12.471084236935726,,,,,,,,,,
프레시,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
프레첼,neutral,,Y,6,0.0,-14.262840509504269,,,,,,,,0.0,0.0,
프렌즈,neutral,,Y,7,0.0,-14.416991097998244,,,,,,,,0.0,0.0,
프렌치,neutral,,Y,3,0.6666618585586548,1.8577556735124792,,,,,,,,0.667,0.208,
프로,neutral,,Y,6,0.3333370586236873,0.471464189385691,,,,,,,,0.333,0.097,
프로세코,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
프로젝트,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
프로즌,neutral,,Y,7,0.4285708516836166,0.876929097993955,,,,,,,,0.429,0.158,
프로틴,neutral,T2,Y,23,0.4380775969200051,0.7751468969417029,0.391,-0.0272,-0.0135,,가짜(강등),강등검토(Δ≤0),PB)이정후프로틴초코330ml(성공) / PB)이정후프로틴바50g(3입)(성공) / CJ)밸런스밀프로틴바(말차초코)38g(실패),0.391,0.222,강등
프론테라,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
프리,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
프리미어리그,neutral,,Y,0,0.0,-12.471084236935726,,,,,,,,,,
프리미엄,neutral,,Y,17,0.1596619534549162,-0.4448260745387712,,,,,,,,0.176,0.062,
프린세스,neutral,,Y,3,0.1999997302889808,0.7591464863038833,,,,,,,,0.0,0.0,
프린스,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
프링글스,killer,T2,Y,8,0.6250063488258493,1.6754363149454683,0.625,-0.009,,,killer_불명확(노이즈),유지,MQ)프링글스한국식닭강정맛100g(성공) / MQ)프링글스캐리비안식치킨맛100g(성공) / MQ)프링글스오리지널70g(성공),0.625,0.306,보류
플라워,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
플래터,neutral,,Y,7,0.2857170403003692,0.2483208298713158,,,,,,,,0.286,0.082,
플랫,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
플랫화이트,neutral,,Y,2,0.5000180006027222,1.1646090914519966,,,,,,,,0.5,0.095,
플레이밍,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
플레인,neutral,,Y,15,0.200003463029913,-0.2216825513412301,,,,,,,,0.2,0.07,
피,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
피규어,neutral,,Y,2,0.1417909398320576,0.197027690463651,,,,,,,,0.0,0.0,
피나콜라다,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
피넛,매개,T2,Y,21,0.2380959285157299,0.0014609202896747,0.238,0.0208,,1.0,매개,,써라클)베노프단백질바(트러플피넛)50g(성공) / 롯데)이너프바나나&피넛큐브케이크60g(성공) / 하늘)틴비스피넛133g(실패),0.238,0.106,
피로회복,neutral,,Y,3,0.6666707297163766,1.8577556735124792,,,,,,,,0.667,0.208,
피부,neutral,,Y,0,0.0,-14.868976022468663,,,,,,,,,,
피쉬,neutral,,Y,3,0.3333355784416199,0.4714638288865332,,,,,,,,0.333,0.061,
피스타치오,neutral,,Y,20,0.1500010462477608,-0.5699891515898637,,,,,,,,0.15,0.052,
피자,neutral,,Y,54,0.2445641348553487,0.026390302712209,,,,,,,,0.204,0.118,
피지컬,neutral,,Y,0,0.0,-12.471084236935726,,,,,,,,,,
피치,neutral,,Y,29,0.0689674379496381,-1.4380774985732714,,,,,,,,0.069,0.019,
피카츄,neutral,,Y,3,0.3333391050499411,0.4714638288865332,,,,,,,,0.333,0.061,
피크닉,neutral,,Y,9,0.2222272066606044,-0.0881511875500412,,,,,,,,0.222,0.063,
피클,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
픽업,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
필라이트,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
필렛,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
필리,neutral,,Y,2,0.5000004172325134,1.1646090914519966,,,,,,,,0.5,0.095,
필링,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
핑거,neutral,,Y,3,0.6666730244956321,1.8577556735124792,,,,,,,,0.667,0.208,
핑크,neutral,,Y,9,0.1874881965338628,0.2822225177210234,,,,,,,,0.0,0.0,
핑크퐁,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
하늘,neutral,,Y,2,0.5000016093254089,1.1646090914519966,,,,,,,,0.5,0.095,
하랜띵스,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
하루,neutral,,Y,6,0.1666646301746368,-0.4448257521891666,,,,,,,,0.167,0.03,
하리보,neutral,,Y,8,0.2499991748481927,0.0659994009439379,,,,,,,,0.25,0.071,
하림,neutral,,Y,18,0.0,-15.361452371950335,,,,,,,,0.0,0.0,
하바네로,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
하와이,killer,T1,Y,12,0.8333447662496852,2.7740478445812884,0.833,0.1292,,,killer_확실,유지,하와이안쉬림프김밥(성공) / 하와이안코코넛쉬림프(성공) / 하와이안스팸무스비(성공),0.833,0.552,강증거
하우스,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
하이네켄,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
하이볼,mine,T1,Y,95,0.1318897638693598,-0.8855593748376456,0.137,-0.0415,,,진짜 악재(Δ<0),,베어스나쵸앤살사(성공) / 피마원데이지하이볼(성공) / 7P)스트롱사와복숭아500ml(성공),0.137,0.082,
하이츄,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
하인즈,neutral,,Y,15,0.0,-15.179130857778594,,,,,,,,0.0,-0.0,
하쿠시카,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
하트,neutral,,Y,15,0.3000014755875312,0.4714644944238783,,,,,,,,0.2,0.07,
한가위,neutral,,Y,8,0.0,-14.550522422122803,,,,,,,,0.0,0.0,
한계초과,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
한과,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
한국,neutral,,Y,6,0.3166696896776219,-0.2567739117616731,,,,,,,,0.5,0.188,
한끼,neutral,,Y,6,0.0,-14.262840509504269,,,,,,,,0.0,0.0,
한도초과,neutral,,Y,2,1.0,14.328839910448204,,,,,,,,1.0,0.342,
한돈,매개,T2,Y,10,0.1999997496604826,-0.2216825116745991,0.2,0.0355,,1.0,매개,,PB)안유성장수회관마늘한돈육포30g(성공) / 롯데)트러플촉촉함박도시락(실패) / PB)한돈햄200g(성공),0.2,0.057,
한마리,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
한맥,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
한방,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
한상,neutral,,Y,14,0.0714288162333478,-1.400336725093777,,,,,,,,0.071,0.013,
한식,neutral,,Y,28,0.1626604507279516,0.5768250344062014,,,,,,,,0.214,0.102,
한약재,neutral,,Y,0,0.0,-12.471084236935726,,,,,,,,,,
한옥,neutral,,Y,0,0.5999904334546561,1.5700753195552797,,,,,,,,,,
한우,neutral,,Y,13,0.0,-15.110138004558303,,,,,,,,0.0,0.0,
한입,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
한잔,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
한정,killer,T1,Y,171,0.579489397036443,1.5067071853341636,0.596,0.107,,,killer_확실,유지,가나디바나나우유(성공) / PB)K리그슛!크림빵105g(성공) / PB)K리그슛!소보로빵75g(성공),0.596,0.522,강증거
한치,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
할라피뇨,neutral,,Y,10,0.1000023104250258,-1.0326120761137116,,,,,,,,0.1,0.018,
할매니얼,neutral,,Y,6,0.0,-14.262840509504269,,,,,,,,0.0,0.0,
함박,mine,T1,Y,18,0.1111127111233092,-0.1571440660203094,0.222,0.0146,,,통계만(의심),,이정후)함박스테이크김밥(성공) / 롯데)트러플촉촉함박도시락(실패) / 한도초과)바싹불고기&함박도시락(성공),0.222,0.09,
함흥,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
핫,neutral,,Y,10,0.2999984115361694,0.3173137210582226,,,,,,,,0.3,0.108,
핫도그,매개,T2,Y,23,0.1837309083364587,0.2155311637522426,0.261,0.0283,,1.0,매개,,야끼소바도그(실패) / LG트윈스오리지널핫도그(성공) / APP예약)이정후치즈독(실패),0.261,0.125,
핫바,neutral,T2,Y,13,0.374433532459387,0.7768461254365996,0.308,-0.0312,-0.0014,,가짜(강등),강등검토(Δ≤0),PB)더블매콤야채땡초바160g(성공) / 하림)직화갈비맛핫바65g(실패) / Y(P)육즙팡팡숯불바베큐맛(실패),0.308,0.127,강등
핫소스,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
핫초코,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
핫플,neutral,,Y,0,0.0,-14.550522422122803,,,,,,,,,,
핫함,neutral,,Y,2,1.0,14.328839910448204,,,,,,,,1.0,0.342,
해골,neutral,,Y,0,0.1666689813137054,-0.4448257521891666,,,,,,,,,,
해남,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
해물,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
해변,neutral,,Y,0,0.1428531472170269,-0.6271471811165447,,,,,,,,,,
해산물,neutral,,Y,32,0.1795300471735017,-0.0742298967689684,,,,,,,,0.312,0.18,
해설,neutral,,Y,0,,0.0,,,,,,,,,,
해소,mine,T1,Y,8,0.0625009897630477,-0.9148290937350816,0.125,-0.0528,,,진짜 악재(Δ<0),,동화)배러푸룬120ml(실패) / HK)컨디션스파클링자몽제로100ml(성공) / 유한)내일N스파클링100ml(실패),0.125,0.022,
해외,neutral,,Y,2,0.0833334835867064,-0.7812977696105239,,,,,,,,0.0,0.0,
해장,neutral,,Y,11,0.1408044933756311,0.1511572461313094,,,,,,,,0.0,0.0,
해장국,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
해창,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
해태,neutral,,Y,19,0.0526315048336982,-1.725759043562614,,,,,,,,0.053,0.009,
해피,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
해피데이,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
핵,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
햄,neutral,,Y,74,0.2702757025229019,0.1713599462480359,,,,,,,,0.27,0.182,
햄버거,neutral,,Y,13,0.3076973425655765,0.3536813872568507,,,,,,,,0.308,0.127,
햄스터,neutral,,Y,0,0.0,-12.471084236935726,,,,,,,,,,
햅쌀,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
햇반,neutral,,Y,13,0.4615418085685642,1.0104607021182277,,,,,,,,0.462,0.232,
행복,neutral,,Y,1,0.1497811656952015,-0.4883112682369956,,,,,,,,0.0,0.0,
행사,neutral,,Y,4,0.2500028014183044,0.0659993601106803,,,,,,,,0.25,0.046,
행운,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
향,neutral,,Y,20,0.1606051365948511,0.0251774434419913,,,,,,,,0.3,0.145,
향라,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
향수,neutral,,Y,0,0.0,-13.857375721062512,,,,,,,,,,
향신료,mine,T1,Y,4,0.1249985627365357,-0.1346712285485462,0.0,-0.0624,,,진짜 악재(Δ<0),,한성)비바크부어스트260g*2(실패) / 똠양꿍누들(실패) / 메타)글렌알라키10cs #9(실패),0.0,0.0,
허니,neutral,,Y,31,0.2903282612324166,0.2707938130596292,,,,,,,,0.29,0.161,
허브,mine,T1,Y,4,0.0833329853291325,-0.7071901430332945,0.0,-0.0716,,,진짜 악재(Δ<0),,롯데)조이베지5발사믹허브맛50g(실패) / 디앤피스)바카리삼부카(실패) / CJ)바삭팝콘허브솔트55g(실패),0.0,0.0,
허쉬,매개,T1,Y,25,0.3599991071224445,0.5892474787918136,0.36,0.1065,,1.0,매개,,서주)허쉬초코탑콘크리미아몬드130ml(성공) / 미성)허쉬쿠앤크라운즈96g(실패) / 삼립)허쉬초코딸기카스테라85g(실패),0.36,0.202,
헛개,neutral,,Y,4,0.2500039786098016,0.0659993601106803,,,,,,,,0.25,0.046,
헤르미온느,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
헤어,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
헤이즐넛,neutral,,Y,18,0.1666691234956825,-0.4448260387221252,,,,,,,,0.167,0.058,
헬스,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
현미,neutral,,Y,15,0.3333365966876104,0.4714644056854554,,,,,,,,0.333,0.152,
호그와트,neutral,,Y,0,0.1666707148155783,-0.4448257521891666,,,,,,,,,,
호두,killer,T1,Y,19,0.5447010816120679,0.4108399230008383,0.316,-0.0136,0.0885,,조건부killer(IP),유지,부창제과)우유니소금크림호두단팥빵110g(성공) / 머거본)부창제과호두정과30g(성공) / 부창제과)호두단팥호빵(3입)(성공),0.316,0.154,조건부(IP)
호땅,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
호떡,매개,T2,Y,17,0.2673812796645564,0.2483209563962078,0.353,0.0078,,0.83,매개,,KBO)롯데자이언츠씨앗호떡빵97g(성공) / PB)K리그슛!꿀호떡빵97g(실패) / 삼립)프로H.메밀꿀호떡90g(성공),0.353,0.173,
호랭이,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
호루라기,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
호밀,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
호빵,neutral,T2,Y,32,0.3881594225347203,0.620996226614444,0.25,-0.0326,-0.029,,가짜(강등),강등검토(Δ≤0),부창제과)소금우유호빵(3입)(성공) / 부창제과)호두단팥호빵(3입)(성공) / KBO간장치킨볼(실패),0.25,0.133,강등
호소주,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
호주,neutral,,Y,11,0.0,-14.868976022468663,,,,,,,,0.0,0.0,
호지차,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
호프,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
혼밥,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
혼죠조,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
혼합,neutral,,Y,2,0.5000187158584595,1.1646090914519966,,,,,,,,0.5,0.095,
홀그레인,neutral,,Y,3,0.6666720906891795,1.8577556735124792,,,,,,,,0.667,0.208,
홀릭,neutral,,Y,3,0.3333389163017273,0.4714638288865332,,,,,,,,0.333,0.061,
홈런,killer,T2,Y,7,0.5714313579455901,1.4522928234812424,0.571,0.0084,,,killer_불명확(노이즈),유지,KBO)끝내기홈런미트부리또130g(성공) / KBO)홈런배트롤150g(성공) / 이정후)고기폭탄홈런비빔밥(성공),0.571,0.25,보류
홈런볼,neutral,,Y,11,0.2727232331579682,0.1837823969336647,,,,,,,,0.273,0.097,
홈바,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
홈쇼핑,neutral,,Y,1,1.0,13.635693328387722,,,,,,,,1.0,0.207,
홈파티,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
홋카이도,neutral,,Y,6,0.0,-14.262840509504269,,,,,,,,0.0,0.0,
홍삼,neutral,,Y,2,0.0,-14.080519080576888,,,,,,,,0.0,0.0,
홍차,neutral,,Y,13,0.3076970061429514,0.3536813872568507,,,,,,,,0.308,0.127,
홍콩,neutral,,Y,0,,0.0,,,,,,,,,,
홍합,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
화끈함,mine,T1,Y,7,0.098039018921554,-0.4040041476851603,0.0,-0.047,,,진짜 악재(Δ<0),,치즈열장추가버거(실패) / 치즈열장추가버거(화끈)(실패) / 이글이글!불패떡볶이(실패),0.0,0.0,
화려함,neutral,,Y,0,0.0,-13.164229499501188,,,,,,,,,,
화요,neutral,,Y,3,0.0,-13.569693968277042,,,,,,,,0.0,0.0,
화이트,mine,T1,Y,86,0.0639548542730417,-0.768226278698112,0.128,-0.0635,,,진짜 악재(Δ<0),,TXT별모아초코별(성공) / PB)테디베어플랫화이트라떼250ml(성공) / PB)바밤바알밤초콜릿16g(성공),0.128,0.073,
화이트데이,neutral,,Y,6,0.1666703596712809,-0.4448257521891666,,,,,,,,0.167,0.03,
화이트하임,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
화채,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
환상,neutral,,Y,0,0.0999985724687363,-1.0326120761137116,,,,,,,,,,
활기참,neutral,,Y,1,0.8333333482344948,2.0809007837213214,,,,,,,,1.0,0.207,
황,neutral,,Y,2,0.5000001341104547,1.1646090914519966,,,,,,,,0.5,0.095,
황금,neutral,,Y,2,0.5000006109476272,1.1646090914519966,,,,,,,,0.5,0.095,
황제,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
황치즈,killer,T2,Y,5,0.600011098385188,1.5700753195552797,0.6,0.0175,,,killer_확실,유지,황치즈버터바(성공) / 연세우유황치즈맘모스(성공) / 삼립)미각황치즈호떡90g(실패),0.6,0.231,보통증거
황태,neutral,,Y,4,0.0,-13.857375721062512,,,,,,,,0.0,0.0,
회,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
회식,mine,T1,Y,4,0.0324073295097466,-1.137973246348703,0.0,-0.0491,,,진짜 악재(Δ<0),,진짬뽕(실패) / 와이)생스트롱비어500ml캔(실패) / 고량탁(실패),0.0,0.0,
효모,neutral,,Y,1,0.5781243223609805,-0.3394656089050024,,,,,,,,1.0,0.207,
후드티,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
후라이,neutral,,Y,3,0.3333235383033752,0.4714638288865332,,,,,,,,0.333,0.061,
후라이드,neutral,,Y,6,0.5000031515956395,1.1646108507794268,,,,,,,,0.5,0.188,
후랑크,neutral,,Y,14,0.2857139940772651,0.2483209142212294,,,,,,,,0.286,0.117,
후레쉬,neutral,,Y,3,0.3333368202049487,0.4714638288865332,,,,,,,,0.333,0.061,
후레이크,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
후렌치,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
후루츄,neutral,,Y,2,1.0,14.328839910448204,,,,,,,,1.0,0.342,
후르츠,killer,T2,Y,18,0.6666751938563822,1.857758371422167,0.667,0.027,,,killer_확실,유지,픽셀리후르츠젤리(블루)(성공) / 픽셀리후르츠젤리(핑크)(성공) / K리그)슛!비타민워터믹스후르츠340ml(성공),0.667,0.437,강증거
후식,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
후실리,neutral,,Y,2,0.0,-13.164229499501188,,,,,,,,0.0,0.0,
후지야,neutral,,Y,1,0.0,-12.471084236935726,,,,,,,,0.0,0.0,
후추,매개,T2,Y,14,0.320218692836491,-0.1090944096042366,0.429,0.0192,,1.0,매개,,대왕지파이(성공) / 대림)안심닭가슴살(블랙페퍼)100g(성공) / 오뚜기)순후추찐만두180g(성공),0.429,0.214,
훈연,neutral,,Y,12,0.083334563299986,-1.2332826940809432,,,,,,,,0.083,0.015,
